48,27,50,16,43
15,50,32,7,56
45,3,2,3,83
4,26,46,10,25
25,8,9,39,55
3,48,2,19,8
31,16,37,7,19
36,29,32,4,15
43,19,21,34,15
18,4,11,39,54
18,12,14,10,56
42,1,41,4,43
21,11,39,31,72
40,41,1,12,67
28,50,26,9,33
42,48,18,16,68
8,37,40,38,2
5,4,9,26,1
35,37,44,25,4
40,26,6,12,7
19,32,2,44,3
39,12,26,37,44
34,28,38,13,29
19,36,21,25,43
9,11,35,30,7
29,36,19,1,62
12,46,17,11,67
3,38,6,37,3
6,21,1,12,78
21,28,14,38,36
16,39,49,45,52
40,3,33,44,12
11,42,41,34,70
31,38,1,42,34
10,13,10,44,72
17,39,23,31,4
48,21,47,17,33
43,3,39,27,20
41,46,47,41,63
23,12,37,12,57
18,14,8,22,37
19,49,15,14,42
46,41,43,6,52
41,18,16,22,59
46,43,10,48,4
24,49,40,37,35
49,31,19,44,65
15,17,46,26,61
17,49,4,18,64
26,46,27,6,42
44,18,14,46,68
45,6,45,2,15
15,38,49,3,85
26,27,15,37,46
15,19,12,1,30
12,4,21,35,17
14,34,8,22,42
1,26,7,42,83
47,13,42,44,47
5,22,29,31,64
38,18,6,9,66
45,26,29,8,29
43,6,5,45,31
21,27,30,32,4
3,48,7,32,39
50,49,32,13,16
12,10,23,36,20
18,23,29,50,41
13,20,13,11,47
19,7,17,24,71
39,12,49,22,11
45,34,29,14,52
34,34,50,10,37
49,47,37,30,27
44,49,7,20,52
2,39,13,20,65
23,49,49,9,35
2,6,33,22,56
26,48,47,46,11
46,5,13,45,32
46,32,50,13,20
43,26,9,16,40
25,1,4,20,56
42,21,3,4,5
22,42,3,15,5
48,46,28,46,26
5,21,32,10,82
47,44,7,34,79
47,19,42,46,54
48,11,27,3,73
41,13,3,5,23
11,31,50,8,80
34,45,19,13,9
5,14,19,16,80
38,21,39,47,44
12,39,21,33,72
17,30,47,35,47
36,10,21,25,86
14,33,26,1,82
6,7,43,39,22
27,18,27,29,8
23,11,45,9,15
45,3,30,23,65
11,38,9,21,24
4,42,41,24,34
21,25,30,22,1
24,8,48,11,33
40,25,45,16,82
19,13,23,2,49
25,31,6,29,80
4,16,8,27,46
38,13,13,25,17
49,22,50,14,77
43,18,7,20,57
47,34,22,49,40
25,25,14,36,29
40,15,34,35,37
20,40,48,19,51
44,30,6,32,68
3,15,47,50,2
47,9,39,42,55
46,32,36,50,45
3,29,12,36,72
16,49,35,20,30
12,28,41,11,81
50,12,11,18,51
3,25,1,14,84
37,23,39,18,56
22,14,28,16,71
48,32,5,35,51
16,47,17,9,74
18,6,20,31,38
44,6,48,10,85
34,33,18,37,84
45,33,27,32,35
18,26,48,36,85
39,33,4,4,28
39,19,2,21,2
22,18,18,11,41
23,9,38,43,83
29,10,25,7,34
5,18,42,18,34
18,30,46,42,84
35,50,46,12,30
30,4,19,11,58
11,49,7,27,16
32,47,39,40,11
21,18,28,26,33
14,20,49,30,71
17,6,28,24,76
12,15,3,5,17
32,25,18,22,35
30,50,4,44,81
40,8,26,47,70
13,16,41,31,1
3,26,4,16,64
46,34,23,2,45
30,5,50,37,28
22,4,33,12,88
7,22,36,5,65
31,1,11,16,11
44,47,45,10,77
48,25,29,44,15
5,19,19,7,46
49,9,15,10,84
28,37,29,48,56
17,43,8,7,2
16,28,11,32,83
12,12,17,12,45
5,26,14,8,32
43,33,38,37,66
6,21,42,14,83
13,1,47,32,78
6,48,43,13,12
38,2,50,27,82
30,47,22,40,9
31,36,48,32,61
22,41,45,41,15
18,31,46,13,41
3,32,45,20,77
26,18,45,32,58
45,46,12,2,60
29,15,10,4,53
34,18,12,17,81
12,28,44,36,52
3,50,39,25,6
39,46,50,20,25
10,23,48,49,79
30,12,20,14,80
34,26,19,44,57
25,1,28,45,51
8,20,21,8,5
48,30,5,39,40
42,28,48,18,34
48,1,16,23,63
7,28,14,14,14
15,22,3,19,83
45,43,11,41,9
4,49,26,23,14
20,37,24,43,30
32,19,48,50,12
49,8,31,45,50
38,17,45,48,72
27,8,14,14,16
7,41,18,26,40
48,42,34,5,55
15,16,12,34,36
40,31,1,32,67
18,49,9,18,74
42,19,50,37,62
27,12,50,29,61
21,41,35,20,76
45,13,47,23,75
49,29,20,24,58
13,15,28,42,54
46,22,21,34,54
45,10,5,47,83
10,5,48,34,34
48,42,38,17,19
27,24,19,20,77
46,17,4,4,77
14,43,13,40,30
37,33,37,38,83
10,28,4,38,25
47,19,11,13,47
30,20,18,15,77
46,23,45,34,9
24,12,46,48,77
47,5,35,26,62
27,47,10,35,15
50,17,13,29,40
12,9,46,36,45
16,47,44,8,33
4,28,18,49,70
41,11,15,33,2
50,42,25,50,16
38,40,49,43,64
34,43,18,19,57
46,29,45,9,44
31,28,43,45,76
14,24,20,21,84
38,44,11,48,55
43,42,39,42,70
6,12,12,6,33
41,48,34,8,75
34,2,43,37,31
2,23,30,19,84
47,32,4,36,40
16,12,41,19,77
35,48,17,11,16
41,45,27,31,14
34,39,35,32,53
17,36,3,24,55
16,40,30,8,26
14,25,19,40,69
35,11,5,6,53
8,34,9,45,37
40,16,15,41,37
31,49,30,30,30
37,4,40,37,42
9,50,35,23,24
16,23,42,35,25
50,32,30,46,75
24,1,11,24,37
1,20,23,44,75
4,5,41,49,19
17,8,32,41,51
22,45,15,33,27
8,3,6,10,36
1,37,20,26,80
40,13,32,46,60
40,6,35,11,39
20,47,9,29,26
9,39,32,48,37
34,1,20,34,75
15,47,32,19,79
17,30,23,18,87
50,27,23,16,79
31,30,23,18,82
44,20,23,13,77
30,14,28,6,21
23,49,29,16,17
19,6,32,5,47
5,9,9,29,40
1,24,35,46,60
12,25,25,1,67
21,9,12,35,58
48,27,7,39,33
33,33,45,26,79
47,32,11,43,69
28,14,43,6,81
23,48,9,8,48
43,34,27,29,7
39,17,42,2,50
44,44,34,17,78
16,49,37,33,81
17,37,1,5,63
46,14,47,4,79
45,9,25,8,63
12,47,15,34,2
12,35,23,24,26
6,11,48,21,32
14,35,23,16,18
42,25,5,42,58
6,48,29,34,22
39,13,13,9,17
17,7,6,19,71
26,19,13,26,56
12,26,12,22,48
10,28,41,48,54
23,46,27,49,44
50,6,35,19,68
33,4,34,43,46
26,20,23,20,68
14,48,21,46,86
13,23,7,22,86
2,28,15,39,85
43,28,19,18,81
29,12,48,15,84
41,24,44,48,7
11,39,7,15,31
27,30,2,6,5
37,23,29,15,87
42,28,25,3,33
41,3,36,10,4
41,35,32,28,31
3,36,33,25,11
42,37,16,5,48
18,25,18,4,82
5,40,13,4,4
38,12,5,42,85
22,21,6,6,20
37,4,8,13,33
44,42,41,42,70
29,30,31,5,84
26,5,41,17,82
26,15,39,20,37
37,22,41,50,35
30,28,21,25,83
7,13,34,27,57
18,42,46,37,29
35,35,24,48,19
47,43,24,9,14
23,10,14,15,57
20,18,38,3,24
31,45,22,30,30
35,37,48,4,19
18,40,6,42,73
33,7,10,22,39
32,12,27,41,32
2,32,19,43,8
38,17,43,16,72
41,15,14,33,30
31,40,25,19,5
35,29,5,34,57
25,1,47,27,44
41,44,19,31,87
2,48,20,32,1
9,25,27,42,59
13,23,37,25,3
14,33,19,34,68
17,17,42,4,49
40,23,7,46,62
9,29,6,3,5
3,23,28,23,55
41,10,32,4,39
4,45,33,40,70
11,10,19,32,14
4,40,41,8,1
27,8,21,43,75
2,41,27,10,11
12,26,32,4,88
12,5,9,25,62
45,18,23,31,33
28,17,39,42,11
3,46,29,37,37
27,43,1,20,41
28,23,4,19,71
18,43,14,40,58
3,2,29,17,52
24,34,13,30,39
4,2,14,50,43
32,31,48,44,51
12,1,10,3,34
26,41,30,17,12
35,50,33,19,5
31,39,36,44,68
44,48,12,44,24
43,3,9,22,64
13,21,10,14,74
1,21,19,15,63
19,8,17,43,83
30,23,49,15,61
38,15,16,37,70
12,36,17,7,63
14,26,34,27,15
35,37,38,23,53
41,19,6,45,27
31,37,25,49,23
20,2,9,42,8
